,testId,instanceId,size,isEmpty,peek_obj_type,calledMethod,diff
8712,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:b7a529e6-8bc5-49ea-aaca-1e266f0d8c85,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8713,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:b7a529e6-8bc5-49ea-aaca-1e266f0d8c85,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8714,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:b7a529e6-8bc5-49ea-aaca-1e266f0d8c85,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8715,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:b7a529e6-8bc5-49ea-aaca-1e266f0d8c85,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8717,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:2965caec-500a-4cf8-a037-7ed2cd257109,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8718,1597050829978:93204100-b86c-41dc-88a9-bd9dc6ca42f4,1597050829978:2965caec-500a-4cf8-a037-7ed2cd257109,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8720,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829979:e3d96be2-9aac-49b9-824e-5ae5b0f52199,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8721,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829979:e3d96be2-9aac-49b9-824e-5ae5b0f52199,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8723,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829978:411b94fa-544a-4559-8d27-b9077e0fc6b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8724,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829978:411b94fa-544a-4559-8d27-b9077e0fc6b3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8725,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829978:411b94fa-544a-4559-8d27-b9077e0fc6b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8726,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829978:411b94fa-544a-4559-8d27-b9077e0fc6b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8727,1597050829978:07f62a12-09dc-483b-97bb-90a9e589a121,1597050829978:411b94fa-544a-4559-8d27-b9077e0fc6b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8729,1597050829977:e29012fb-9dac-426f-805e-085e550ec302,1597050829977:bf248fe2-3a44-4a0a-842f-136c87fa560f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8731,1597050829977:e29012fb-9dac-426f-805e-085e550ec302,1597050829977:3bcefe03-3a85-4660-9f44-63d7fb7137fd,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8732,1597050829977:e29012fb-9dac-426f-805e-085e550ec302,1597050829977:3bcefe03-3a85-4660-9f44-63d7fb7137fd,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8734,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:f7ab75a1-b359-4a9c-90b0-c897ce2ec009,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8735,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:f7ab75a1-b359-4a9c-90b0-c897ce2ec009,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""",Yes
8736,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:f7ab75a1-b359-4a9c-90b0-c897ce2ec009,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""",Yes
8738,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:80944591-bcc5-4a79-8368-9e53316b169b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8739,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:80944591-bcc5-4a79-8368-9e53316b169b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8740,1597050829977:be0a5dac-e72c-4fd0-a741-fcd479688bf3,1597050829977:80944591-bcc5-4a79-8368-9e53316b169b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8742,1597050829977:b7e32d67-8d49-45f4-9336-d8af90b4a711,1597050829977:74bc48a3-ab19-46c6-afce-02c9641c4d0f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8743,1597050829977:b7e32d67-8d49-45f4-9336-d8af90b4a711,1597050829977:74bc48a3-ab19-46c6-afce-02c9641c4d0f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8744,1597050829977:b7e32d67-8d49-45f4-9336-d8af90b4a711,1597050829977:74bc48a3-ab19-46c6-afce-02c9641c4d0f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8746,1597050829977:73ec921a-34d7-45c0-aef8-d4dd2c836301,1597050829977:9f650379-1e40-44ce-a950-fdc4c236e7ce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8747,1597050829977:73ec921a-34d7-45c0-aef8-d4dd2c836301,1597050829977:9f650379-1e40-44ce-a950-fdc4c236e7ce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8749,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:36230ffe-faf4-42f4-bc0e-438585b53b1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8750,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:36230ffe-faf4-42f4-bc0e-438585b53b1a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8751,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:36230ffe-faf4-42f4-bc0e-438585b53b1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8752,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:36230ffe-faf4-42f4-bc0e-438585b53b1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8753,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:36230ffe-faf4-42f4-bc0e-438585b53b1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8755,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:12d44509-d18e-480e-993a-c06ffdd7af2c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8756,1597050829977:0220d07a-74e0-4cdd-91f6-1f8917bf9c3a,1597050829977:12d44509-d18e-480e-993a-c06ffdd7af2c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8758,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6c614e33-2452-4d06-9770-eae7dbe26b9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8759,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6c614e33-2452-4d06-9770-eae7dbe26b9a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8760,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6c614e33-2452-4d06-9770-eae7dbe26b9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8761,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6c614e33-2452-4d06-9770-eae7dbe26b9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8762,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6c614e33-2452-4d06-9770-eae7dbe26b9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8764,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6096c603-efec-4bd1-858d-b7f2dea0256e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8765,1597050829976:5d23a734-edb2-4f83-a2b7-090011845ef6,1597050829976:6096c603-efec-4bd1-858d-b7f2dea0256e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8767,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:dc62adaa-d493-4877-873d-64c676b14948,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8768,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:dc62adaa-d493-4877-873d-64c676b14948,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8769,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:dc62adaa-d493-4877-873d-64c676b14948,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8770,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:dc62adaa-d493-4877-873d-64c676b14948,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8771,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:dc62adaa-d493-4877-873d-64c676b14948,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8773,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:9507d679-9fa3-4f15-998b-83aafa8a9d23,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8774,1597050829976:3aae79aa-ccba-427f-ad61-a3d95719d901,1597050829976:9507d679-9fa3-4f15-998b-83aafa8a9d23,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8776,1597050829976:29c3f058-0aac-4f32-b9cc-1b2908fa3ecf,1597050829976:71d6615e-212b-4f2d-8c91-cf9939fb95be,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8778,1597050829976:29c3f058-0aac-4f32-b9cc-1b2908fa3ecf,1597050829976:430bf63c-938a-4f1d-b6c6-a05352ffd651,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8779,1597050829976:29c3f058-0aac-4f32-b9cc-1b2908fa3ecf,1597050829976:430bf63c-938a-4f1d-b6c6-a05352ffd651,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8781,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:bec34fa0-a369-4954-a478-ebe086ea16fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8782,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:bec34fa0-a369-4954-a478-ebe086ea16fb,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8783,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:bec34fa0-a369-4954-a478-ebe086ea16fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8784,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:bec34fa0-a369-4954-a478-ebe086ea16fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8785,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:bec34fa0-a369-4954-a478-ebe086ea16fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8787,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:3ce4dbf2-ca1e-47af-8e04-62c43a35303e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8788,1597050829976:237776ba-dfc4-43d1-9f2c-036650823945,1597050829976:3ce4dbf2-ca1e-47af-8e04-62c43a35303e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8790,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:c816be69-a6f3-43a8-8cc4-1416176bb1e4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8791,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:c816be69-a6f3-43a8-8cc4-1416176bb1e4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8793,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:a69b5bdc-7771-4f83-84c2-a67bab1d8904,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8794,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:a69b5bdc-7771-4f83-84c2-a67bab1d8904,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8795,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:a69b5bdc-7771-4f83-84c2-a67bab1d8904,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8796,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:a69b5bdc-7771-4f83-84c2-a67bab1d8904,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8797,1597050829975:f3d7002d-23b0-472c-9fcf-50f0bb70ca09,1597050829975:a69b5bdc-7771-4f83-84c2-a67bab1d8904,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8799,1597050829975:c01adc3e-9157-4303-b5cd-6ed4cf7e1743,1597050829975:188ea33e-2d98-4e44-a041-db56a4e92878,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8800,1597050829975:c01adc3e-9157-4303-b5cd-6ed4cf7e1743,1597050829975:188ea33e-2d98-4e44-a041-db56a4e92878,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8802,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:89ad0a47-953a-4d88-b1e1-6104b7681648,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8803,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:89ad0a47-953a-4d88-b1e1-6104b7681648,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8805,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:74841cff-d3d1-41b0-90d5-db99445cdbd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8806,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:74841cff-d3d1-41b0-90d5-db99445cdbd1,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8807,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:74841cff-d3d1-41b0-90d5-db99445cdbd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8808,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:74841cff-d3d1-41b0-90d5-db99445cdbd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8809,1597050829975:a8efc708-583a-4fea-a5a2-5849bd8afc79,1597050829975:74841cff-d3d1-41b0-90d5-db99445cdbd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8811,1597050829975:2a4546c9-7f88-4727-911f-060709ea4484,1597050829975:208c9d2f-39fe-4993-bcc0-385e772a87a9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8812,1597050829975:2a4546c9-7f88-4727-911f-060709ea4484,1597050829975:208c9d2f-39fe-4993-bcc0-385e772a87a9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8814,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:c50eeb4e-3080-48af-954b-3f499d56c5f4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8815,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:c50eeb4e-3080-48af-954b-3f499d56c5f4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8817,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:341f7fce-69db-44f7-94ab-29cf0099e893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8818,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:341f7fce-69db-44f7-94ab-29cf0099e893,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8819,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:341f7fce-69db-44f7-94ab-29cf0099e893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8820,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:341f7fce-69db-44f7-94ab-29cf0099e893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8821,1597050829974:e789c38d-48a2-4e31-ae64-21ea2f4370d0,1597050829974:341f7fce-69db-44f7-94ab-29cf0099e893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8823,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:bb1e50cd-d89b-4672-a94d-facfc77a87b3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8824,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:bb1e50cd-d89b-4672-a94d-facfc77a87b3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8826,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:30ba36a1-e282-4c9c-8903-ccf3822760e0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8828,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:266f28c3-3bca-4364-9df9-bfd85c64ebdf,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8829,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:266f28c3-3bca-4364-9df9-bfd85c64ebdf,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""",Yes
8830,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:266f28c3-3bca-4364-9df9-bfd85c64ebdf,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""",Yes
8831,1597050829974:c9da1118-e614-463e-9031-82a9b32f30f5,1597050829974:266f28c3-3bca-4364-9df9-bfd85c64ebdf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
8833,1597050829974:7ff33d49-a0dd-4d7b-a2e9-e65e584c7023,1597050829974:6b9c4fe7-8d19-43ed-95d4-7f45fba9dce4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
8834,1597050829974:7ff33d49-a0dd-4d7b-a2e9-e65e584c7023,1597050829974:6b9c4fe7-8d19-43ed-95d4-7f45fba9dce4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
8836,1597050829974:762c8e26-89d4-4919-8bc6-e58b26d7cb12,1597050829974:ef0ef531-a382-49ba-9129-569277668ad6,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
